timestamp,side,symbol,quantity,fill_price,notional,cash_after,reason,score,realized_pnl
2026-09-16T17:24:06.129750+00:00,BUY,META,0.2955942566523663,676.6031324999999,200.0,800.0,Risk-sized 20.0% position with approximately 1.0% portfolio risk; 5d +3.5%; 20d +24.4%; vs SPY +25.4%; RSI 87; volume 0.5x; volatility 27.8%; news +0.00,0.6024513469500956,0.0
2026-09-16T17:24:06.129952+00:00,BUY,AAPL,0.6002044020179644,333.18650999999994,199.9800099950025,600.0199900049975,Risk-sized 20.0% position with approximately 1.0% portfolio risk; 5d +5.6%; 20d +7.4%; vs SPY +8.4%; RSI 68; volume 0.4x; volatility 23.5%; news +0.07,0.5189837184352046,0.0
2026-09-18T16:51:19.481919+00:00,BUY,GOOGL,0.5707550515603063,350.25504,199.90983341445713,400.1101565905403,Risk-sized 20.0% position with approximately 1.0% portfolio risk; 5d +3.4%; 20d +2.9%; vs SPY +3.1%; RSI 60; volume 1.0x; volatility 23.3%; news +0.06,0.3231187716081367,0.0
2026-09-21T18:24:28.527197+00:00,SELL,META,0.2955942566523663,745.9318475,220.4931699750888,620.6033265656291,Profit exit: target reached at +10.3%,0.8465795065956285,20.49316997508879
2026-09-21T18:24:28.527283+00:00,BUY,META,0.21904349808268095,746.6781524999999,163.5549944655135,457.04833210011566,Risk-sized 15.9% position with approximately 1.0% portfolio risk; 5d +12.2%; 20d +35.9%; vs SPY +34.6%; RSI 87; volume 1.9x; volatility 49.8%; news +0.04,0.8465795065956285,0.0
2026-09-21T18:24:28.527363+00:00,BUY,XLK,1.0563633624319901,194.407155,205.36459593663707,251.68373616347859,Risk-sized 20.0% position with approximately 1.0% portfolio risk; 5d +5.6%; 20d +6.1%; vs SPY +4.8%; RSI 73; volume 1.1x; volatility 22.7%; news +0.00,0.5351882995280914,0.0
2026-09-21T18:24:28.527395+00:00,BUY,QQQ,0.06254170189077651,740.9402849999999,46.33966642333698,205.3440697401416,Risk-sized 4.5% position with approximately 1.0% portfolio risk; 5d +4.5%; 20d +3.9%; vs SPY +2.6%; RSI 72; volume 1.0x; volatility 16.3%; news +0.05,0.4291092339337081,0.0
2026-09-23T17:36:54.844167+00:00,SELL,GOOGL,0.5707550515603063,337.89596750000004,192.8558303524821,398.1999000926237,Signal exit: score declined to -0.15; 5d -1.4%; 20d -2.5%; vs SPY -3.0%; RSI 47; volume 1.2x; volatility 27.2%; news +0.06,-0.14768909779309755,-7.0540030619750445
2026-09-23T17:36:54.844318+00:00,BUY,TSLA,0.4785879175839416,378.68924999999996,181.23609956892463,216.96380052369906,Risk-sized 17.8% position with approximately 1.0% portfolio risk; 5d +5.7%; 20d +8.1%; vs SPY +7.6%; RSI 51; volume 0.5x; volatility 44.5%; news +0.00,0.46603139128630755,0.0
